Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year,percent,Season,Province,GDP (USD-Billion),Total Number of Loans Approved,Added Post Codes
2014-11-28 00:00:00,"knockenagh south, listowel, co kerry",,Kerry,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2014.0,0.3703703703703704,Autumn,Munster,258.63,31897.0,
2017-06-13 00:00:00,"12 aughamore, kilcock road, clane",,Kildare,367400.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6.0,2017.0,0.22624434389140274,Summer,Leinster,334.6,Unkown,
2021-08-04 00:00:00,"6 crestwood ave, ashbourne, meath",,Meath,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2021.0,0.25316455696202533,Summer,Leinster,440.0,Unkown,
2019-11-22 00:00:00,"apt 23 belfry house, the oaks ridgewood, swords",,Dublin,241000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0,0.032829940906106365,Autumn,Leinster,399.12,Unkown,
2018-08-27 00:00:00,"9 monastery ave, monastery hill, blarney st",,Cork,345000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2018.0,0.0946969696969697,Summer,Munster,384.85,Unkown,
2018-03-22 00:00:00,"37 stonebridge, ratoath",,Meath,304500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,3.0,2018.0,0.25316455696202533,Spring,Leinster,384.85,Unkown,
2014-03-13 00:00:00,"28 aughrim holiday village, aughrim, wicklow",,Wicklow,62000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2014.0,0.32573289902280134,Spring,Leinster,258.63,31897.0,
2019-05-15 00:00:00,"cappanagraun, carrigadrohid, cork",,Cork,362500.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0,0.0946969696969697,Spring,Munster,399.12,Unkown,
2011-07-28 00:00:00,"27 oakdale close, ballycullen, firhouse",,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2011.0,0.032829940906106365,Summer,Leinster,238.66,12834.0,
2015-09-10 00:00:00,"259 boulevard, mount eustace, tyrellstown d15",d15,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2015.0,0.032829940906106365,Autumn,Leinster,291.46,32236.0,d15
2016-06-12 00:00:00,"townspark, mullinstown, ardee",,Louth,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2016.0,0.37174721189591076,Summer,Leinster,298.73,35037.0,
2014-03-19 00:00:00,"44 carrigdhoun, waterpark, carrigaline",,Cork,105000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2014.0,0.0946969696969697,Spring,Munster,258.63,31897.0,
2011-10-21 00:00:00,"15 woodview grove, blanchardstown, dublin",,Dublin,295000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2011.0,0.032829940906106365,Autumn,Leinster,238.66,12834.0,
2013-04-26 00:00:00,"4a line terrace, hill street, dundalk",,Louth,58000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2013.0,0.37174721189591076,Spring,Leinster,238.21,19258.0,
2018-04-25 00:00:00,"264 greenfield court, tom bellew ave, dundalk",,Louth,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2018.0,0.37174721189591076,Spring,Leinster,384.85,Unkown,
2019-09-08 00:00:00,"16 the croft, clarinwood, tramore",,Waterford,266000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0,0.4291845493562232,Autumn,Munster,399.12,Unkown,
2016-12-21 00:00:00,"51 wolseley park, mount wolseley, tullow",,Carlow,145000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2016.0,0.8547008547008548,Winter,Leinster,298.73,35037.0,
2017-09-03 00:00:00,"apt 3  block 1 rosebank place, nangor road, clondalkin",,Dublin,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2017.0,0.032829940906106365,Autumn,Leinster,334.6,Unkown,
2015-01-09 00:00:00,"105 wesbury, stillorgan, dublin",,Dublin,740000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2015.0,0.032829940906106365,Winter,Leinster,291.46,32236.0,
2012-11-27 00:00:00,"killonan, ballysimon",,Limerick,91000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2012.0,0.29411764705882354,Autumn,Munster,225.51,17769.0,
2017-01-30 00:00:00,"2 belan st, baltinglass, wicklow",,Wicklow,115000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2017.0,0.32573289902280134,Winter,Leinster,334.6,Unkown,
2011-10-28 00:00:00,"5 the courtyard, kildangan",,Kildare,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2011.0,0.22624434389140274,Autumn,Leinster,238.66,12834.0,
2019-01-31 00:00:00,"22 clover hill, tulla rd, ennis",,Clare,323000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2019.0,0.4329004329004329,Winter,Munster,399.12,Unkown,
2016-05-04 00:00:00,"9 ard na tuire, dromiskin, dundalk",,Louth,111000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0,0.37174721189591076,Spring,Leinster,298.73,35037.0,
2015-12-17 00:00:00,"204 river village, monksland, athlone",,Roscommon,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2015.0,0.7407407407407408,Winter,Connaught,291.46,32236.0,
2012-08-28 00:00:00,"8 the walnut, woodstream, coolaney",,Sligo,105727.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,8.0,2012.0,0.7194244604316548,Summer,Connaught,225.51,17769.0,
2016-02-26 00:00:00,"106 the drumlins, virginia, cavan",,Cavan,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2016.0,0.6666666666666667,Winter,Ulster,298.73,35037.0,
2010-07-30 00:00:00,"46 giltspur brook, bray",,Wicklow,305000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2010.0,0.32573289902280134,Summer,Leinster,221.66,20021.0,
2016-05-31 00:00:00,"47 ellagh, headford",,Galway,88105.72,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2016.0,0.20533880903490762,Spring,Connaught,298.73,35037.0,
2019-09-07 00:00:00,"feakle road, scariff, county clare",,Clare,103000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0,0.4329004329004329,Autumn,Munster,399.12,Unkown,
2017-07-12 00:00:00,"tower, pettigo, donegal",,Donegal,94500.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2017.0,0.38461538461538464,Summer,Ulster,334.6,Unkown,
2019-10-16 00:00:00,"26 commons grove, dromiskin, louth",,Louth,215000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2019.0,0.37174721189591076,Autumn,Leinster,399.12,Unkown,
2019-09-12 00:00:00,"ashvilla, 1 church rd, ballina",,Mayo,50000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0,0.3968253968253968,Autumn,Connaught,399.12,Unkown,
2015-01-21 00:00:00,"bank house, kilqueeny, avoca",,Wicklow,325000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2015.0,0.32573289902280134,Winter,Leinster,291.46,32236.0,
2020-06-05 00:00:00,"ard na gaoithe, beg, bantry",,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0,0.0946969696969697,Summer,Munster,425.89,Unkown,
2017-10-05 00:00:00,"cookstown cottage, ballybin, ashbourne",,Meath,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2017.0,0.25316455696202533,Autumn,Leinster,334.6,Unkown,
2015-08-05 00:00:00,"73 hazelwood, northwood, santry",d9,Dublin,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0,0.032829940906106365,Summer,Leinster,291.46,32236.0,d9
2016-07-06 00:00:00,"grangemore, borris in ossory, laois",,Laois,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2016.0,0.6578947368421052,Summer,Leinster,298.73,35037.0,
2021-05-18 00:00:00,"3 rosemount terrace, d14, dublin",d14,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2021.0,0.032829940906106365,Spring,Leinster,440.0,Unkown,d14
2015-05-29 00:00:00,"13 sarsfield square, thurles",,Tipperary,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2015.0,0.37174721189591076,Spring,Munster,291.46,32236.0,
2018-09-28 00:00:00,"45 hillview, clane, kildare",,Kildare,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2018.0,0.22624434389140274,Autumn,Leinster,384.85,Unkown,
2020-10-22 00:00:00,"7 the court, hazelbrook square, churchtown",d14,Dublin,555067.0,No,Yes,New Dwelling house /Apartment,None,10.0,2020.0,0.032829940906106365,Autumn,Leinster,425.89,Unkown,d14
2015-08-20 00:00:00,"4 allen sq, bandon, cork",,Cork,185000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0,0.0946969696969697,Summer,Munster,291.46,32236.0,
2018-04-12 00:00:00,"67 ridgewood sq, swords, dublin",,Dublin,296000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2018.0,0.032829940906106365,Spring,Leinster,384.85,Unkown,
2013-06-21 00:00:00,"140 clonard park, ballybeg",,Waterford,28500.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2013.0,0.4291845493562232,Summer,Munster,238.21,19258.0,
2016-10-24 00:00:00,"churchview, saggart, dublin",d24,Dublin,337000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2016.0,0.032829940906106365,Autumn,Leinster,298.73,35037.0,d24
2018-05-10 00:00:00,"mystic cottage, narroway rd, bettystown",,Meath,119008.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2018.0,0.25316455696202533,Spring,Leinster,384.85,Unkown,
2014-06-01 00:00:00,"44 slade castle avenue, saggart",,Dublin,163876.65,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6.0,2014.0,0.032829940906106365,Summer,Leinster,258.63,31897.0,
2013-05-23 00:00:00,"16 cloonmore green, d24, dublin.",d24,Dublin,35000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2013.0,0.032829940906106365,Spring,Leinster,238.21,19258.0,d24
2015-10-21 00:00:00,"mullingar rd, ballivor, co meath",,Meath,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2015.0,0.25316455696202533,Autumn,Leinster,291.46,32236.0,
2019-09-08 00:00:00,"3 ellerslie villas, sidmonton rd, bray",,Wicklow,1005000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0,0.32573289902280134,Autumn,Leinster,399.12,Unkown,
2014-01-21 00:00:00,"9 the gateway, ballymun, d9",,Dublin,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2014.0,0.032829940906106365,Winter,Leinster,258.63,31897.0,d9
2010-08-26 00:00:00,"8 the arches, ballydehob",,Cork,227500.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2010.0,0.0946969696969697,Summer,Munster,221.66,20021.0,
2016-01-09 00:00:00,"54 talbots court, freshford rd, kilkenny",,Kilkenny,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0,0.8064516129032258,Winter,Leinster,298.73,35037.0,
2020-06-10 00:00:00,"69 waterways station house, the waterways, sallins",,Kildare,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0,0.22624434389140274,Summer,Leinster,425.89,Unkown,
2015-12-05 00:00:00,"ellison street, castlebar",,Mayo,88105.73,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12.0,2015.0,0.3968253968253968,Winter,Connaught,291.46,32236.0,
2017-05-24 00:00:00,"ilios mor, ardmore rd, westport",,Mayo,430000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2017.0,0.3968253968253968,Spring,Connaught,334.6,Unkown,
2011-02-21 00:00:00,"35 thatch road, whitehall",d9,Dublin,176000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2011.0,0.032829940906106365,Winter,Leinster,238.66,12834.0,d9
2019-11-10 00:00:00,"48 riversdale rd, clondalkin, d22",d22,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0,0.032829940906106365,Autumn,Leinster,399.12,Unkown,d22
2020-09-17 00:00:00,"97 college park, longford",,Longford,167000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2020.0,1.2345679012345678,Autumn,Leinster,425.89,Unkown,
2021-02-12 00:00:00,"6 old st, malahide, dublin",,Dublin,475000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2021.0,0.032829940906106365,Winter,Leinster,440.0,Unkown,
2011-02-08 00:00:00,"43 loughanure, annagry",,Donegal,136500.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2011.0,0.38461538461538464,Winter,Ulster,238.66,12834.0,
2019-03-26 00:00:00,"4 glenbree, gleneely",,Donegal,80000.0,No,Yes,New Dwelling house /Apartment,None,3.0,2019.0,0.38461538461538464,Spring,Ulster,399.12,Unkown,
2017-08-05 00:00:00,"unit 271 roseberry hill, newbridge",,Kildare,235000.0,No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8.0,2017.0,0.22624434389140274,Summer,Leinster,334.6,Unkown,
2017-02-27 00:00:00,"14 glentire heights, the ballagh, enniscorthy",,Wexford,105000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2017.0,0.28653295128939826,Winter,Leinster,334.6,Unkown,
2020-12-03 00:00:00,"36 turvey walk, donabate, dublin",,Dublin,256000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0,0.032829940906106365,Winter,Leinster,425.89,Unkown,
2021-02-02 00:00:00,"40 ardlea rd, artane, d5",d5,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2021.0,0.032829940906106365,Winter,Leinster,440.0,Unkown,d5
2018-12-14 00:00:00,"harperstown, taghmon, co wexford",,Wexford,194000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2018.0,0.28653295128939826,Winter,Leinster,384.85,Unkown,
2014-10-21 00:00:00,"13 russell grove russell sq, tallaght d24, dublin",d24,Dublin,121000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0,0.032829940906106365,Autumn,Leinster,258.63,31897.0,d24
2017-12-05 00:00:00,"block a, 46 adelaide sq, whitefriar street",d8,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2017.0,0.032829940906106365,Winter,Leinster,334.6,Unkown,d8
2014-12-12 00:00:00,"74 carrigmore crescent, saggart, co dublin",,Dublin,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0,0.032829940906106365,Winter,Leinster,258.63,31897.0,
2016-02-26 00:00:00,"licketstown, carrigeen, kilkenny",,Kilkenny,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2016.0,0.8064516129032258,Winter,Leinster,298.73,35037.0,
2021-08-01 00:00:00,"apt 96 pemberton house, mountjoy square apts, d1",d1,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2021.0,0.032829940906106365,Summer,Leinster,440.0,Unkown,d1
2018-12-14 00:00:00,"15 rye water, millerstown, kilcock",,Meath,348017.61,No,Yes,New Dwelling house /Apartment,None,12.0,2018.0,0.25316455696202533,Winter,Leinster,384.85,Unkown,
2012-12-21 00:00:00,"26 laburnum avenue, forest hill, carrigaline",,Cork,302643.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,12.0,2012.0,0.0946969696969697,Winter,Munster,225.51,17769.0,
2018-12-13 00:00:00,"3 castlegate house, adamstown ave, adamstown",,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2018.0,0.032829940906106365,Winter,Leinster,384.85,Unkown,
2014-10-10 00:00:00,"curraghmore, ramsgrange, new ross",,Wexford,195550.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0,0.28653295128939826,Autumn,Leinster,258.63,31897.0,
2016-01-12 00:00:00,"doonflin, skreen, sligo",,Sligo,306700.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0,0.7194244604316548,Winter,Connaught,298.73,35037.0,
2010-10-22 00:00:00,"39 walkinstown park, walkinstown, d15",,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2010.0,0.032829940906106365,Autumn,Leinster,221.66,20021.0,d15
2015-11-16 00:00:00,"65 orlynn park, lusk dublin, dublin",,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2015.0,0.032829940906106365,Autumn,Leinster,291.46,32236.0,
2017-12-05 00:00:00,"18 windmill close, rathcoole",,Dublin,325000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,12.0,2017.0,0.032829940906106365,Winter,Leinster,334.6,Unkown,
2019-05-12 00:00:00,"19 maple court, bailieboro, cavan",,Cavan,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0,0.6666666666666667,Spring,Ulster,399.12,Unkown,
2010-04-26 00:00:00,"42 oakcourt lawns, palmerstown",d20,Dublin,147000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2010.0,0.032829940906106365,Spring,Leinster,221.66,20021.0,d20
2015-06-11 00:00:00,"38 dunbrody wharf, new ross, wexford",,Wexford,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2015.0,0.28653295128939826,Summer,Leinster,291.46,32236.0,
2018-05-21 00:00:00,"32 dun carraig ceibh, leitrim village",,Leitrim,162995.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,5.0,2018.0,1.0752688172043012,Spring,Connaught,384.85,Unkown,
2019-05-15 00:00:00,"apt 16 block b, the bottle works, dermot ohurley ave d4",d4,Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0,0.032829940906106365,Spring,Leinster,399.12,Unkown,d4
2013-03-28 00:00:00,"drimnavee, woodford",,Galway,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2013.0,0.20533880903490762,Spring,Connaught,238.21,19258.0,
2020-09-03 00:00:00,"3 hawthorn manor, brockagh, coill dubh",,Kildare,264317.18,No,Yes,New Dwelling house /Apartment,None,9.0,2020.0,0.22624434389140274,Autumn,Leinster,425.89,Unkown,
2019-06-21 00:00:00,"9 ashmount, blakestown rd, clonsilla d15",d15,Dublin,280500.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2019.0,0.032829940906106365,Summer,Leinster,399.12,Unkown,d15
2012-05-16 00:00:00,"190 killeagh gardens, killeagh, co cork",,Cork,89868.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2012.0,0.0946969696969697,Spring,Munster,225.51,17769.0,
2019-07-30 00:00:00,"5 cameron st, the coombe, d8",d8,Dublin,314000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0,0.032829940906106365,Summer,Leinster,399.12,Unkown,d8
2014-12-18 00:00:00,"20 manor close, grange manor, ovens",,Cork,199000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0,0.0946969696969697,Winter,Munster,258.63,31897.0,
2017-12-18 00:00:00,"apt 13 frascati hall, sweetmans ave, blackrock",,Dublin,348500.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2017.0,0.032829940906106365,Winter,Leinster,334.6,Unkown,
2011-01-21 00:00:00,"24 taney crescent, dundrum, d14",d14,Dublin,489000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2011.0,0.032829940906106365,Winter,Leinster,238.66,12834.0,d14
2018-07-03 00:00:00,"34c lansdowne valley apartments, drimnagh, d12",,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2018.0,0.032829940906106365,Summer,Leinster,384.85,Unkown,d12
2014-08-25 00:00:00,"raford, kiltullagh, athenry",,Galway,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2014.0,0.20533880903490762,Summer,Connaught,258.63,31897.0,
2013-05-07 00:00:00,"lakeview, corravoggy, tullyvin",,Cavan,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2013.0,0.6666666666666667,Spring,Ulster,238.21,19258.0,
2020-06-03 00:00:00,"caratra (house 1), culdaff, co donegal",,Donegal,189800.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0,0.38461538461538464,Summer,Ulster,425.89,Unkown,
2019-07-19 00:00:00,"34 knocklyne valley, killorglin, kerry",,Kerry,215000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0,0.3703703703703704,Summer,Munster,399.12,Unkown,
2016-12-02 00:00:00,"12 academy st, navan, meath",,Meath,240000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2016.0,0.25316455696202533,Winter,Leinster,298.73,35037.0,
2011-09-27 00:00:00,"fennor, ard cath, co meath",,Meath,205000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2011.0,0.25316455696202533,Autumn,Leinster,238.66,12834.0,
2020-03-31 00:00:00,"loughaun south, tulla, clare",,Clare,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2020.0,0.4329004329004329,Spring,Munster,425.89,Unkown,
2016-07-18 00:00:00,"157 the grange, raheen, limerick",,Limerick,265000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2016.0,0.29411764705882354,Summer,Munster,298.73,35037.0,
2020-12-16 00:00:00,"8 castle st, macroom, cork",,Cork,98000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0,0.0946969696969697,Winter,Munster,425.89,Unkown,
2013-11-02 00:00:00,"apartment 603 vantage, building 3  central park, leopardstown  d18",,Dublin,179500.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2013.0,0.032829940906106365,Autumn,Leinster,238.21,19258.0,d18
