Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year
2018-04-12,"67 RIDGEWOOD SQ, SWORDS, DUBLIN",None,Dublin,296000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2018
2013-06-21,"140 CLONARD PARK, BALLYBEG",None,Waterford,28500.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2013
2016-10-24,"CHURCHVIEW, SAGGART, DUBLIN",Dublin 24,Dublin,337000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2016
2018-05-10,"MYSTIC COTTAGE, NARROWAY RD, BETTYSTOWN",None,Meath,119008.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2018
2014-06-01,"44 Slade Castle Avenue, Saggart",None,Dublin,163876.65,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6,2014
2013-05-23,"16 CLOONMORE GREEN, DUBLIN 24, DUBLIN.",Dublin 24,Dublin,35000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2013
2019-01-11,"26 MILLERS LANE, SKERRIES, DUBLIN",None,Dublin,47500.0,Yes,No,Second-Hand Dwelling house /Apartment,None,1,2019
2015-10-21,"MULLINGAR RD, BALLIVOR, CO MEATH",None,Meath,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2015
2019-09-08,"3 ELLERSLIE VILLAS, SIDMONTON RD, BRAY",None,Wicklow,1005000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2019
2014-01-21,"9 THE GATEWAY, BALLYMUN, DUBLIN 9",None,Dublin,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2014
2010-08-26,"8 The Arches, Ballydehob",None,Cork,227500.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2010
2016-01-09,"54 TALBOTS COURT, FRESHFORD RD, KILKENNY",None,Kilkenny,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2016
2020-06-10,"69 WATERWAYS STATION HOUSE, THE WATERWAYS, SALLINS",None,Kildare,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2020
2015-12-05,"Ellison Street, Castlebar",None,Mayo,88105.73,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2015
2017-05-24,"ILIOS MOR, ARDMORE RD, WESTPORT",None,Mayo,430000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2017
2011-02-21,"35 Thatch Road, Whitehall",Dublin 9,Dublin,176000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2011
2019-11-10,"48 RIVERSDALE RD, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2019
2020-09-17,"97 COLLEGE PARK, LONGFORD",None,Longford,167000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2020
2021-02-12,"6 OLD ST, MALAHIDE, DUBLIN",None,Dublin,475000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2021
2011-02-08,"43 Loughanure, Annagry",None,Donegal,136500.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2011
2019-03-26,"4 Glenbree, Gleneely",None,Donegal,80000.0,No,Yes,New Dwelling house /Apartment,None,3,2019
2017-08-05,"Unit 271 Roseberry Hill, Newbridge",None,Kildare,235000.0,No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8,2017
2017-02-27,"14 GLENTIRE HEIGHTS, THE BALLAGH, ENNISCORTHY",None,Wexford,105000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2017
2020-12-03,"36 TURVEY WALK, DONABATE, DUBLIN",None,Dublin,256000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2021-02-02,"40 ARDLEA RD, ARTANE, DUBLIN 5",Dublin 5,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2021
2018-12-14,"HARPERSTOWN, TAGHMON, CO WEXFORD",None,Wexford,194000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2014-10-21,"13 RUSSELL GROVE RUSSELL SQ, TALLAGHT DUBLIN 24, DUBLIN",Dublin 24,Dublin,121000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2014
2017-12-05,"BLOCK A, 46 ADELAIDE SQ, WHITEFRIAR STREET",Dublin 8,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2017
2014-12-12,"74 CARRIGMORE CRESCENT, SAGGART, CO DUBLIN",None,Dublin,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2014
2016-02-26,"LICKETSTOWN, CARRIGEEN, KILKENNY",None,Kilkenny,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2016
2021-08-01,"APT 96 PEMBERTON HOUSE, MOUNTJOY SQUARE APTS, DUBLIN 1",Dublin 1,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2021
2018-12-14,"15 RYE WATER, MILLERSTOWN, KILCOCK",None,Meath,348017.61,No,Yes,New Dwelling house /Apartment,None,12,2018
2012-12-21,"26 Laburnum Avenue, Forest Hill, Carrigaline",None,Cork,302643.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,12,2012
2018-12-13,"3 CASTLEGATE HOUSE, ADAMSTOWN AVE, ADAMSTOWN",None,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2014-10-10,"Curraghmore, Ramsgrange, New Ross",None,Wexford,195550.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2014
2016-01-12,"DOONFLIN, SKREEN, SLIGO",None,Sligo,306700.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2016
2010-10-22,"39 Walkinstown Park, Walkinstown, Dublin 15",None,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2010
2015-11-16,"65 ORLYNN PARK, LUSK DUBLIN, DUBLIN",None,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2020-09-21,"3 O DUFFY TERRACE, BALLYBAY",None,Monaghan,36000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,9,2020
2017-12-05,"18 Windmill Close, Rathcoole",None,Dublin,325000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,12,2017
2019-05-12,"19 MAPLE COURT, BAILIEBORO, CAVAN",None,Cavan,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2010-04-26,"42 Oakcourt Lawns, Palmerstown",Dublin 20,Dublin,147000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2010
2015-06-11,"38 DUNBRODY WHARF, NEW ROSS, WEXFORD",None,Wexford,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2015
2018-05-21,"32 Dun Carraig Ceibh, Leitrim Village",None,Leitrim,162995.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,5,2018
2019-05-15,"APT 16 BLOCK B, THE BOTTLE WORKS, DERMOT OHURLEY AVE DUBLIN 4",Dublin 4,Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2013-03-28,"Drimnavee, Woodford",None,Galway,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2013
2020-09-03,"3 Hawthorn Manor, Brockagh, Coill Dubh",None,Kildare,264317.18,No,Yes,New Dwelling house /Apartment,None,9,2020
2019-06-21,"9 ASHMOUNT, BLAKESTOWN RD, CLONSILLA DUBLIN 15",Dublin 15,Dublin,280500.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2019
2012-05-16,"190 Killeagh Gardens, Killeagh, Co Cork",None,Cork,89868.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5,2012
2019-07-30,"5 CAMERON ST, THE COOMBE, DUBLIN 8",Dublin 8,Dublin,314000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2014-12-18,"20 MANOR CLOSE, GRANGE MANOR, OVENS",None,Cork,199000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2014
2017-12-18,"APT 13 FRASCATI HALL, SWEETMANS AVE, BLACKROCK",None,Dublin,348500.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2017
2011-01-21,"24 taney crescent, dundrum, dublin 14",Dublin 14,Dublin,489000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2011
2018-07-03,"34C LANSDOWNE VALLEY APARTMENTS, DRIMNAGH, DUBLIN 12",None,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2018
2014-08-25,"RAFORD, KILTULLAGH, ATHENRY",None,Galway,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2014
2013-05-07,"LAKEVIEW, CORRAVOGGY, TULLYVIN",None,Cavan,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2013
2020-06-03,"CARATRA (HOUSE 1), CULDAFF, CO DONEGAL",None,Donegal,189800.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2020
2019-07-19,"34 KNOCKLYNE VALLEY, KILLORGLIN, KERRY",None,Kerry,215000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2016-12-02,"12 ACADEMY ST, NAVAN, MEATH",None,Meath,240000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2016
2011-09-27,"Fennor, Ard Cath, Co Meath",None,Meath,205000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2011
2020-03-31,"LOUGHAUN SOUTH, TULLA, CLARE",None,Clare,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2020
2016-07-18,"157 THE GRANGE, RAHEEN, LIMERICK",None,Limerick,265000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2016
2020-12-16,"8 CASTLE ST, MACROOM, CORK",None,Cork,98000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2013-11-02,"Apartment 603 Vantage, Building 3  Central Park, Leopardstown  Dublin 18",None,Dublin,179500.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2013
2020-06-29,"23 ELGIN RD, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,3350000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2020
2017-05-22,"44 ORWELL PARK RISE, TEMPLEOGUE, DUBLIN 6W",None,Dublin,515000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2017
2019-05-31,"85 GLEANN ALAINN, TULLYALLEN, DROGHEDA",None,Louth,323000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2019-01-05,"69 HAPENNY BRIDGE HOUSE, LOWER ORMOND QUAY, DUBLIN 1",Dublin 1,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2019
2020-07-09,"25 Hawthorn Manor, Brockagh, Coill Dubh",None,Kildare,297142.86,Yes,Yes,New Dwelling house /Apartment,None,7,2020
2020-08-27,"3 GROSVENOR SQ, RATHMINES, DUBLIN 6",Dublin 6,Dublin,2200000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2020
2019-09-27,"ROSHARRY, MOHILL, LEITRIM",None,Leitrim,60000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2019
2015-09-04,"MAIN STREET, EYRECOURT, BALLINASLOE",None,Galway,35000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2015
2020-12-03,"BALLINAMONA, SLIEVERUE, CO KILKENNY",None,Kilkenny,165000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2017-08-09,"125A, CASTLETOWN ROAD, DUNDALK",None,Louth,20000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2017
2020-11-20,"SKEAGH, SMITHBORO, CO MONAGHAN",None,Monaghan,30000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2020
2018-12-04,"14 BOYD AVENUE, HONEYPARK, DUN LAOGHAIRE",None,Dublin,669604.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,12,2018
2020-12-16,"APT 22, BROOKWOOD ABBEY, BROOKWOOD GROVE DUBLIN 5",Dublin 5,Dublin,271000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2017-05-15,"15 OAKFIELD LAWN, BALLINLOUGH, CORK",None,Cork,405000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2017
2017-03-02,"RAHANANE, KILCUMMIN, KILLARNEY",None,Kerry,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2017
2018-05-21,"503 SHELBOURNE PLAZA, CHARLOTTE QUAY, DUBLIN",Dublin 4,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2018
2013-05-27,"Royal Oak Road, Bagenalstown",None,Carlow,75000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2013
2021-10-28,"26 MARSHAM COURT, STILLORGAN, DUBLIN",None,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2021
2017-07-02,"APARTMENT 1 THE BOSTON BAR, 1 WILLIAM STREET, BANTRY",None,Cork,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2017
2015-09-10,"38 Whitethorn Road, Clonskeagh",Dublin 14,Dublin,1448000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2015
2018-12-12,"100 FRENCHPARK, ORANMORE, CO GALWAY",None,Galway,162550.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2017-05-16,"26 WOOD DALE CLOSE, KNOCKLYON, DUBLIN 24",Dublin 24,Dublin,372000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2017
2013-09-24,"7 Annfield Court, Castleknock, Dublin 15",Dublin 15,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2013
2016-10-19,"1 CHERRY PARK, CARPENTERSTOWN, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,525000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2016
2017-11-27,"3 PEARSE COURT, CHAPEL HILL, PEARSE RD",None,Sligo,75000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2017-04-08,"30 HARBOR COURT, GEORGES PLACE, DUN LAOGHAIRE",None,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2017
2019-05-23,"11B APT, FRIARS WALK, CORK",None,Cork,165000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2019
2012-09-27,"Shanacashel, Kilmichael",None,Cork,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2012
2017-06-27,"9 LEE VISTA, LEE RD, CORK",None,Cork,188000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2017
2015-02-09,"30 ANNFIELD CRESCENT, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2015
2015-07-22,"18 BELFRY HALL, CITYWEST RD, CITYWEST DUBLIN 24",Dublin 24,Dublin,172000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2015
2010-02-23,"19 Hazelwood, Clondroadmore, Ennis",None,Clare,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2010
2020-07-09,"2 SYCAMORE CRESCENT, THE PARK, CABINTEELY DUBLIN 18",Dublin 18,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2020
2019-10-23,"FLAT 4, 3 CAVENDISH ROW, DUBLIN 1",None,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2019
2015-02-20,"9 VICARS COURT, ARCHERSWOOD, CLONEE DUBLIN 15",Dublin 15,Dublin,70833.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2015
2019-04-30,"5 Taylor Hill View, Balbriggan",None,Dublin,312800.0,No,Yes,New Dwelling house /Apartment,None,4,2019
2010-12-08,"Appt 6 The Gate Lodge, Downshire Park, Blessington",None,Wicklow,133039.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2010
2010-06-30,"2 THE LODGE, BRIDGE ROAD, LISTOWEL",None,Kerry,193000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2010
2021-07-21,"TULLY, COOLARTY, LONGFORD",None,Longford,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2021
2012-12-18,"50 Hunstown Drive, Hunstown",None,Dublin,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2012
2018-02-26,"16 BENBULBIN RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2018
2013-09-09,"21 TOWNSPARK, CAHIR",None,Tipperary,267500.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2013
2011-08-26,"2 Stepaside Villas, Stepaside, Kilbgoblin",None,Dublin,146000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2011
2016-05-04,"APARTMENT 2, SUMMERLAND HOUSE, MORRISON'S ROAD",None,Waterford,45000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2016
2018-10-23,"43 PAIRC MHUIRE, TULLOW, CARLOW",None,Carlow,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2018
2014-03-27,"Cove Cottage, Ballinglanna, Clonakilty",None,Cork,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2014
2019-08-11,"20 ASHFIELD RISE, BALBRIGGAN, DUBLIN",None,Dublin,205000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2019
2013-03-28,"20  The Forelands, Dromneavane, Kenmare",None,Kerry,68000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2013
2013-12-11,"25 College Farm Glen, Newbridge",None,Kildare,138000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2013
2021-11-24,"ARD SOLAS, DRIPSEY, CORK",None,Cork,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2021
2012-07-13,"135  Silchester Park, Glenageary, Co. Dublin",None,Dublin,520000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2012
2016-01-03,"59 ASH GROVE, DUN LAOGHAIRE, DUBLIN",None,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2016
2010-06-28,"Old Road, Bohercrowe, Tipperary Town",None,Tipperary,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2010
2020-10-13,"BALLYROE, WILLIAMSTOWN, GALWAY",None,Galway,93000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2020
2021-06-09,"6 HAZEL GROVE, SPENCER PARK, CASTLEBAR",None,Mayo,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2021
2015-02-27,"49 The Moorings, Corbally, Limerick",None,Clare,113500.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2015
2011-04-19,"Glenfinn Road, Ballybofey",None,Donegal,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2011
2018-04-05,"APT 76 RIDGE HALL, SHANGANNAGH RD, BALLYBRACK VILLAGE",None,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2018
2020-08-20,"79 Ridgewood Manor, Melitta Road, Kildare",None,Kildare,264316.0,No,Yes,New Dwelling house /Apartment,None,8,2020
2018-04-18,"GLENVEIGH, LABURNUM PARK, MODEL FARM RD",None,Cork,498000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2018
2015-01-28,"17 ALLENDALE GLEN, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,217000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2015
2016-02-29,"8 HOLLYWELL CRESCENT, DONAGHMEADE, DUBLIN 13",None,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2016
2015-11-17,"4 KINALEA, NOHOVAL, BELGOOLY",None,Cork,138000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2012-12-04,"28 College Avenue, College Park, Callan Road",None,Kilkenny,176211.45,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2012
2012-10-02,"Seskin Hill, Carrick Beg, Carrick on Suir",None,Waterford,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2012
2019-07-22,"THE NUNCIATURE, NAVAN ROAD, DUBLIN 7",None,Dublin,50139.6,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2015-09-28,"10 RIVERCHAPEL LAWNS, RIVERCHAPEL WOOD, COURTOWN",None,Wexford,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2015
2017-12-21,"205 ONE BEACON, BEACON COURT, SANDYFORD DUBLIN 18",Dublin 18,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2017
2016-11-15,"BALLYSHANE, INISTIOGE, KILKENNY",None,Kilkenny,249000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2016
2016-10-21,"71 Evanwood, Golf Links Road, Castletroy",None,Limerick,200440.53,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,10,2016
2010-12-16,"34  Hillcourt Drive, Cobh",None,Cork,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2010
2016-02-22,"29 CHESTNUT GROVE, LETTERKENNY, CO DONEGAL",None,Donegal,33333.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2016
2013-01-05,"Site no 5 Drumcong, Angling Village, Drumcong",None,Leitrim,20000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2013
2020-12-23,"GURTGLASS, BALLYNELLARD BLACKWATER, ENNISCORTHY",None,Wexford,203000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2014-02-05,"10 RUSSELL CLOSE, GRACEFIELD MANOR, BALLYLYNAN",None,Laois,78000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2014
2021-10-05,"KILCAVAN, GEASHILL, OFFALY",None,Laois,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2021
2021-02-07,"54 Station Road, Barnwell Park, Hansfield",Dublin 15,Dublin,303964.0,No,Yes,New Dwelling house /Apartment,None,2,2021
2014-07-23,"Coolteen, Fort Mary Park, North Circular Road",None,Limerick,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2014
2018-06-03,"67 ASSUMPTION PARK, ROSCREA, TIPPERARY",None,Tipperary,78000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2018
2018-02-05,"9 Shackleton Drive, Shackleton Park, Lucan",None,Dublin,295705.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2,2018
2020-05-22,"64 THE SQUARE, RATHMULLAN ROAD, RIVERBANK",None,Louth,152000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2020
2021-10-20,"THE HOLLOW, TIBRADDEN RD, ROCKBROOK",Dublin 16,Dublin,1200000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2021
2010-12-11,"11 The Close, College Wood Park, Clane",None,Kildare,290000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2010
2015-03-26,"Aille, Inverin",None,Galway,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2015
2019-07-19,"66 Lisheen Woods, Ovens, Co. Cork",None,Cork,334801.76,No,Yes,New Dwelling house /Apartment,None,7,2019
2021-01-13,"7 Rathmill Glen, Rathmill Manor, Rathcoole",None,Dublin,409691.62,No,Yes,New Dwelling house /Apartment,None,1,2021
2010-04-14,"84 The Orchard, Blyry Lower, Athlone",None,Westmeath,142000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,4,2010
2017-10-23,"ARAS EIBEAR, BRENNANSTOWN RD, FOXROCK",None,Dublin,1750000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2017
2015-11-05,"4 BELFRY DOWNS, CITYWEST, DUBLIN 24",Dublin 24,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2014-10-21,"8 Charleston Court, Bailick ROad, Midleton",None,Cork,195000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,10,2014
2015-10-20,"8 HOLLYBANK COURT, ST JOSEPHS AVE, DRUMCONDRA DUBLIN 9",Dublin 9,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2015
2014-12-05,"13 COOLAGHKNOCK PARK, KILDARE TOWN, COUNTY KILDARE",None,Kildare,185000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2014
2014-03-28,"8 MARIAN VILLE, ALEXANDRA RD, ST LUKES",None,Cork,87000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2014
2015-09-18,"18 BLOOMINGDALE, CHURCH HILL, PASSAGE WEST",None,Cork,171500.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2015
2010-01-19,"66 Woodlands, Cahercalla, Kilrush Road  Ennis",None,Clare,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2010
2017-09-21,"CURRAGHMARTIN, DRUMSNA, CARRICK ON SHANNON",None,Leitrim,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2015-01-04,"10 Lough Sillan Lodge, Shercock",None,Cavan,174500.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2015
2015-05-18,"35 THE BEECHES, ARCHERSTOWN DEMENSE, ASBOURNE",None,Meath,259911.89,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5,2015
