Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year
2016-05-31 00:00:00,"47 Ellagh, Headford",,Galway,88105.72,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2016.0
2019-09-07 00:00:00,"FEAKLE ROAD, SCARIFF, COUNTY CLARE",,Clare,103000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0
2017-07-12 00:00:00,"TOWER, PETTIGO, DONEGAL",,Donegal,94500.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2017.0
2019-10-16 00:00:00,"26 COMMONS GROVE, DROMISKIN, LOUTH",,Louth,215000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2019.0
2019-09-12 00:00:00,"ASHVILLA, 1 CHURCH RD, BALLINA",,Mayo,50000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0
2015-01-21 00:00:00,"BANK HOUSE, KILQUEENY, AVOCA",,Wicklow,325000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2015.0
2020-06-05 00:00:00,"ARD NA GAOITHE, BEG, BANTRY",,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0
2017-10-05 00:00:00,"COOKSTOWN COTTAGE, BALLYBIN, ASHBOURNE",,Meath,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2017.0
2015-08-05 00:00:00,"73 Hazelwood, Northwood, Santry",Dublin 9,Dublin,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0
2016-07-06 00:00:00,"GRANGEMORE, BORRIS IN OSSORY, LAOIS",,Laois,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2016.0
2021-05-18 00:00:00,"3 ROSEMOUNT TERRACE, DUBLIN 14, DUBLIN",Dublin 14,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2021.0
2015-05-29 00:00:00,"13 SARSFIELD SQUARE, THURLES",,Tipperary,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2015.0
2018-09-28 00:00:00,"45 HILLVIEW, CLANE, KILDARE",,Kildare,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2018.0
2020-10-22 00:00:00,"7 The Court, Hazelbrook Square, Churchtown",Dublin 14,Dublin,555067.0,No,Yes,New Dwelling house /Apartment,None,10.0,2020.0
2015-08-20 00:00:00,"4 ALLEN SQ, BANDON, CORK",,Cork,185000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0
2018-04-12 00:00:00,"67 RIDGEWOOD SQ, SWORDS, DUBLIN",,Dublin,296000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2018.0
2013-06-21 00:00:00,"140 CLONARD PARK, BALLYBEG",,Waterford,28500.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2013.0
2016-10-24 00:00:00,"CHURCHVIEW, SAGGART, DUBLIN",Dublin 24,Dublin,337000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2016.0
2018-05-10 00:00:00,"MYSTIC COTTAGE, NARROWAY RD, BETTYSTOWN",,Meath,119008.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2018.0
2014-06-01 00:00:00,"44 Slade Castle Avenue, Saggart",,Dublin,163876.65,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6.0,2014.0
2013-05-23 00:00:00,"16 CLOONMORE GREEN, DUBLIN 24, DUBLIN.",Dublin 24,Dublin,35000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2013.0
2015-10-21 00:00:00,"MULLINGAR RD, BALLIVOR, CO MEATH",,Meath,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2015.0
2019-09-08 00:00:00,"3 ELLERSLIE VILLAS, SIDMONTON RD, BRAY",,Wicklow,1005000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0
2014-01-21 00:00:00,"9 THE GATEWAY, BALLYMUN, DUBLIN 9",,Dublin,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2014.0
2010-08-26 00:00:00,"8 The Arches, Ballydehob",,Cork,227500.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2010.0
2016-01-09 00:00:00,"54 TALBOTS COURT, FRESHFORD RD, KILKENNY",,Kilkenny,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0
2020-06-10 00:00:00,"69 WATERWAYS STATION HOUSE, THE WATERWAYS, SALLINS",,Kildare,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0
2015-12-05 00:00:00,"Ellison Street, Castlebar",,Mayo,88105.73,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12.0,2015.0
2017-05-24 00:00:00,"ILIOS MOR, ARDMORE RD, WESTPORT",,Mayo,430000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2017.0
2011-02-21 00:00:00,"35 Thatch Road, Whitehall",Dublin 9,Dublin,176000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2011.0
2019-11-10 00:00:00,"48 RIVERSDALE RD, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0
2020-09-17 00:00:00,"97 COLLEGE PARK, LONGFORD",,Longford,167000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2020.0
2021-02-12 00:00:00,"6 OLD ST, MALAHIDE, DUBLIN",,Dublin,475000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2021.0
2011-02-08 00:00:00,"43 Loughanure, Annagry",,Donegal,136500.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2011.0
2019-03-26 00:00:00,"4 Glenbree, Gleneely",,Donegal,80000.0,No,Yes,New Dwelling house /Apartment,None,3.0,2019.0
2017-08-05 00:00:00,"Unit 271 Roseberry Hill, Newbridge",,Kildare,235000.0,No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8.0,2017.0
2017-02-27 00:00:00,"14 GLENTIRE HEIGHTS, THE BALLAGH, ENNISCORTHY",,Wexford,105000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2017.0
2020-12-03 00:00:00,"36 TURVEY WALK, DONABATE, DUBLIN",,Dublin,256000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0
2021-02-02 00:00:00,"40 ARDLEA RD, ARTANE, DUBLIN 5",Dublin 5,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2021.0
2018-12-14 00:00:00,"HARPERSTOWN, TAGHMON, CO WEXFORD",,Wexford,194000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2018.0
2014-10-21 00:00:00,"13 RUSSELL GROVE RUSSELL SQ, TALLAGHT DUBLIN 24, DUBLIN",Dublin 24,Dublin,121000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0
2017-12-05 00:00:00,"BLOCK A, 46 ADELAIDE SQ, WHITEFRIAR STREET",Dublin 8,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2017.0
2014-12-12 00:00:00,"74 CARRIGMORE CRESCENT, SAGGART, CO DUBLIN",,Dublin,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0
2016-02-26 00:00:00,"LICKETSTOWN, CARRIGEEN, KILKENNY",,Kilkenny,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2016.0
2021-08-01 00:00:00,"APT 96 PEMBERTON HOUSE, MOUNTJOY SQUARE APTS, DUBLIN 1",Dublin 1,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2021.0
2018-12-14 00:00:00,"15 RYE WATER, MILLERSTOWN, KILCOCK",,Meath,348017.61,No,Yes,New Dwelling house /Apartment,None,12.0,2018.0
2012-12-21 00:00:00,"26 Laburnum Avenue, Forest Hill, Carrigaline",,Cork,302643.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,12.0,2012.0
2018-12-13 00:00:00,"3 CASTLEGATE HOUSE, ADAMSTOWN AVE, ADAMSTOWN",,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2018.0
2014-10-10 00:00:00,"Curraghmore, Ramsgrange, New Ross",,Wexford,195550.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0
2016-01-12 00:00:00,"DOONFLIN, SKREEN, SLIGO",,Sligo,306700.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0
2010-10-22 00:00:00,"39 Walkinstown Park, Walkinstown, Dublin 15",,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2010.0
2015-11-16 00:00:00,"65 ORLYNN PARK, LUSK DUBLIN, DUBLIN",,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2015.0
2017-12-05 00:00:00,"18 Windmill Close, Rathcoole",,Dublin,325000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,12.0,2017.0
2019-05-12 00:00:00,"19 MAPLE COURT, BAILIEBORO, CAVAN",,Cavan,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0
2010-04-26 00:00:00,"42 Oakcourt Lawns, Palmerstown",Dublin 20,Dublin,147000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2010.0
2015-06-11 00:00:00,"38 DUNBRODY WHARF, NEW ROSS, WEXFORD",,Wexford,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2015.0
2018-05-21 00:00:00,"32 Dun Carraig Ceibh, Leitrim Village",,Leitrim,162995.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,5.0,2018.0
2019-05-15 00:00:00,"APT 16 BLOCK B, THE BOTTLE WORKS, DERMOT OHURLEY AVE DUBLIN 4",Dublin 4,Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0
2013-03-28 00:00:00,"Drimnavee, Woodford",,Galway,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2013.0
2020-09-03 00:00:00,"3 Hawthorn Manor, Brockagh, Coill Dubh",,Kildare,264317.18,No,Yes,New Dwelling house /Apartment,None,9.0,2020.0
2019-06-21 00:00:00,"9 ASHMOUNT, BLAKESTOWN RD, CLONSILLA DUBLIN 15",Dublin 15,Dublin,280500.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2019.0
2012-05-16 00:00:00,"190 Killeagh Gardens, Killeagh, Co Cork",,Cork,89868.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2012.0
2019-07-30 00:00:00,"5 CAMERON ST, THE COOMBE, DUBLIN 8",Dublin 8,Dublin,314000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0
2014-12-18 00:00:00,"20 MANOR CLOSE, GRANGE MANOR, OVENS",,Cork,199000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2014.0
2017-12-18 00:00:00,"APT 13 FRASCATI HALL, SWEETMANS AVE, BLACKROCK",,Dublin,348500.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2017.0
2011-01-21 00:00:00,"24 taney crescent, dundrum, dublin 14",Dublin 14,Dublin,489000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2011.0
2018-07-03 00:00:00,"34C LANSDOWNE VALLEY APARTMENTS, DRIMNAGH, DUBLIN 12",,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2018.0
2014-08-25 00:00:00,"RAFORD, KILTULLAGH, ATHENRY",,Galway,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2014.0
2013-05-07 00:00:00,"LAKEVIEW, CORRAVOGGY, TULLYVIN",,Cavan,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2013.0
2020-06-03 00:00:00,"CARATRA (HOUSE 1), CULDAFF, CO DONEGAL",,Donegal,189800.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0
2019-07-19 00:00:00,"34 KNOCKLYNE VALLEY, KILLORGLIN, KERRY",,Kerry,215000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0
2016-12-02 00:00:00,"12 ACADEMY ST, NAVAN, MEATH",,Meath,240000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2016.0
2011-09-27 00:00:00,"Fennor, Ard Cath, Co Meath",,Meath,205000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2011.0
2020-03-31 00:00:00,"LOUGHAUN SOUTH, TULLA, CLARE",,Clare,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2020.0
2016-07-18 00:00:00,"157 THE GRANGE, RAHEEN, LIMERICK",,Limerick,265000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2016.0
2020-12-16 00:00:00,"8 CASTLE ST, MACROOM, CORK",,Cork,98000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0
2013-11-02 00:00:00,"Apartment 603 Vantage, Building 3  Central Park, Leopardstown  Dublin 18",,Dublin,179500.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2013.0
2020-06-29 00:00:00,"23 ELGIN RD, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,3350000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2020.0
2017-05-22 00:00:00,"44 ORWELL PARK RISE, TEMPLEOGUE, DUBLIN 6W",,Dublin,515000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2017.0
2019-05-31 00:00:00,"85 GLEANN ALAINN, TULLYALLEN, DROGHEDA",,Louth,323000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0
2019-01-05 00:00:00,"69 HAPENNY BRIDGE HOUSE, LOWER ORMOND QUAY, DUBLIN 1",Dublin 1,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2019.0
2020-08-27 00:00:00,"3 GROSVENOR SQ, RATHMINES, DUBLIN 6",Dublin 6,Dublin,2200000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2020.0
2019-09-27 00:00:00,"ROSHARRY, MOHILL, LEITRIM",,Leitrim,60000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0
2015-09-04 00:00:00,"MAIN STREET, EYRECOURT, BALLINASLOE",,Galway,35000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2015.0
2020-12-03 00:00:00,"BALLINAMONA, SLIEVERUE, CO KILKENNY",,Kilkenny,165000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0
2017-08-09 00:00:00,"125A, CASTLETOWN ROAD, DUNDALK",,Louth,20000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2017.0
2020-11-20 00:00:00,"SKEAGH, SMITHBORO, CO MONAGHAN",,Monaghan,30000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2020.0
2018-12-04 00:00:00,"14 BOYD AVENUE, HONEYPARK, DUN LAOGHAIRE",,Dublin,669604.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,12.0,2018.0
2020-12-16 00:00:00,"APT 22, BROOKWOOD ABBEY, BROOKWOOD GROVE DUBLIN 5",Dublin 5,Dublin,271000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0
2017-05-15 00:00:00,"15 OAKFIELD LAWN, BALLINLOUGH, CORK",,Cork,405000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2017.0
2017-03-02 00:00:00,"RAHANANE, KILCUMMIN, KILLARNEY",,Kerry,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2017.0
2018-05-21 00:00:00,"503 SHELBOURNE PLAZA, CHARLOTTE QUAY, DUBLIN",Dublin 4,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2018.0
2013-05-27 00:00:00,"Royal Oak Road, Bagenalstown",,Carlow,75000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2013.0
2021-10-28 00:00:00,"26 MARSHAM COURT, STILLORGAN, DUBLIN",,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0
2017-07-02 00:00:00,"APARTMENT 1 THE BOSTON BAR, 1 WILLIAM STREET, BANTRY",,Cork,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2017.0
2015-09-10 00:00:00,"38 Whitethorn Road, Clonskeagh",Dublin 14,Dublin,1448000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2015.0
2018-12-12 00:00:00,"100 FRENCHPARK, ORANMORE, CO GALWAY",,Galway,162550.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2018.0
2017-05-16 00:00:00,"26 WOOD DALE CLOSE, KNOCKLYON, DUBLIN 24",Dublin 24,Dublin,372000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2017.0
2013-09-24 00:00:00,"7 Annfield Court, Castleknock, Dublin 15",Dublin 15,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2013.0
2016-10-19 00:00:00,"1 CHERRY PARK, CARPENTERSTOWN, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,525000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2016.0
2017-11-27 00:00:00,"3 PEARSE COURT, CHAPEL HILL, PEARSE RD",,Sligo,75000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2017.0
2017-04-08 00:00:00,"30 HARBOR COURT, GEORGES PLACE, DUN LAOGHAIRE",,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2017.0
2019-05-23 00:00:00,"11B APT, FRIARS WALK, CORK",,Cork,165000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0
2012-09-27 00:00:00,"Shanacashel, Kilmichael",,Cork,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2012.0
2017-06-27 00:00:00,"9 LEE VISTA, LEE RD, CORK",,Cork,188000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2017.0
2015-02-09 00:00:00,"30 ANNFIELD CRESCENT, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2015.0
2015-07-22 00:00:00,"18 BELFRY HALL, CITYWEST RD, CITYWEST DUBLIN 24",Dublin 24,Dublin,172000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2015.0
2010-02-23 00:00:00,"19 Hazelwood, Clondroadmore, Ennis",,Clare,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2010.0
2020-07-09 00:00:00,"2 SYCAMORE CRESCENT, THE PARK, CABINTEELY DUBLIN 18",Dublin 18,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2020.0
2019-10-23 00:00:00,"FLAT 4, 3 CAVENDISH ROW, DUBLIN 1",,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2019.0
2015-02-20 00:00:00,"9 VICARS COURT, ARCHERSWOOD, CLONEE DUBLIN 15",Dublin 15,Dublin,70833.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2015.0
2019-04-30 00:00:00,"5 Taylor Hill View, Balbriggan",,Dublin,312800.0,No,Yes,New Dwelling house /Apartment,None,4.0,2019.0
2010-12-08 00:00:00,"Appt 6 The Gate Lodge, Downshire Park, Blessington",,Wicklow,133039.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12.0,2010.0
2010-06-30 00:00:00,"2 THE LODGE, BRIDGE ROAD, LISTOWEL",,Kerry,193000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2010.0
2021-07-21 00:00:00,"TULLY, COOLARTY, LONGFORD",,Longford,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2021.0
2012-12-18 00:00:00,"50 Hunstown Drive, Hunstown",,Dublin,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2012.0
2018-02-26 00:00:00,"16 BENBULBIN RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2018.0
2013-09-09 00:00:00,"21 TOWNSPARK, CAHIR",,Tipperary,267500.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2013.0
2011-08-26 00:00:00,"2 Stepaside Villas, Stepaside, Kilbgoblin",,Dublin,146000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2011.0
2016-05-04 00:00:00,"APARTMENT 2, SUMMERLAND HOUSE, MORRISON'S ROAD",,Waterford,45000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0
2018-10-23 00:00:00,"43 PAIRC MHUIRE, TULLOW, CARLOW",,Carlow,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2018.0
2014-03-27 00:00:00,"Cove Cottage, Ballinglanna, Clonakilty",,Cork,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2014.0
2019-08-11 00:00:00,"20 ASHFIELD RISE, BALBRIGGAN, DUBLIN",,Dublin,205000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2019.0
2013-03-28 00:00:00,"20  The Forelands, Dromneavane, Kenmare",,Kerry,68000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2013.0
2013-12-11 00:00:00,"25 College Farm Glen, Newbridge",,Kildare,138000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2013.0
2021-11-24 00:00:00,"ARD SOLAS, DRIPSEY, CORK",,Cork,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2021.0
2012-07-13 00:00:00,"135  Silchester Park, Glenageary, Co. Dublin",,Dublin,520000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2012.0
2016-01-03 00:00:00,"59 ASH GROVE, DUN LAOGHAIRE, DUBLIN",,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2016.0
2010-06-28 00:00:00,"Old Road, Bohercrowe, Tipperary Town",,Tipperary,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2010.0
2020-10-13 00:00:00,"BALLYROE, WILLIAMSTOWN, GALWAY",,Galway,93000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2020.0
2021-06-09 00:00:00,"6 HAZEL GROVE, SPENCER PARK, CASTLEBAR",,Mayo,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2021.0
2015-02-27 00:00:00,"49 The Moorings, Corbally, Limerick",,Clare,113500.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2015.0
2011-04-19 00:00:00,"Glenfinn Road, Ballybofey",,Donegal,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2011.0
2018-04-05 00:00:00,"APT 76 RIDGE HALL, SHANGANNAGH RD, BALLYBRACK VILLAGE",,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2018.0
2020-08-20 00:00:00,"79 Ridgewood Manor, Melitta Road, Kildare",,Kildare,264316.0,No,Yes,New Dwelling house /Apartment,None,8.0,2020.0
2018-04-18 00:00:00,"GLENVEIGH, LABURNUM PARK, MODEL FARM RD",,Cork,498000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2018.0
2015-01-28 00:00:00,"17 ALLENDALE GLEN, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,217000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2015.0
2016-02-29 00:00:00,"8 HOLLYWELL CRESCENT, DONAGHMEADE, DUBLIN 13",,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2016.0
2015-11-17 00:00:00,"4 KINALEA, NOHOVAL, BELGOOLY",,Cork,138000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2015.0
2012-12-04 00:00:00,"28 College Avenue, College Park, Callan Road",,Kilkenny,176211.45,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12.0,2012.0
2012-10-02 00:00:00,"Seskin Hill, Carrick Beg, Carrick on Suir",,Waterford,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2012.0
2019-07-22 00:00:00,"THE NUNCIATURE, NAVAN ROAD, DUBLIN 7",,Dublin,50139.6,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0
2015-09-28 00:00:00,"10 RIVERCHAPEL LAWNS, RIVERCHAPEL WOOD, COURTOWN",,Wexford,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2015.0
2017-12-21 00:00:00,"205 ONE BEACON, BEACON COURT, SANDYFORD DUBLIN 18",Dublin 18,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2017.0
2016-11-15 00:00:00,"BALLYSHANE, INISTIOGE, KILKENNY",,Kilkenny,249000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2016.0
2016-10-21 00:00:00,"71 Evanwood, Golf Links Road, Castletroy",,Limerick,200440.53,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,10.0,2016.0
2010-12-16 00:00:00,"34  Hillcourt Drive, Cobh",,Cork,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2010.0
2016-02-22 00:00:00,"29 CHESTNUT GROVE, LETTERKENNY, CO DONEGAL",,Donegal,33333.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2016.0
2013-01-05 00:00:00,"Site no 5 Drumcong, Angling Village, Drumcong",,Leitrim,20000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2013.0
2020-12-23 00:00:00,"GURTGLASS, BALLYNELLARD BLACKWATER, ENNISCORTHY",,Wexford,203000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0
2014-02-05 00:00:00,"10 RUSSELL CLOSE, GRACEFIELD MANOR, BALLYLYNAN",,Laois,78000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2014.0
2021-10-05 00:00:00,"KILCAVAN, GEASHILL, OFFALY",,Laois,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0
2021-02-07 00:00:00,"54 Station Road, Barnwell Park, Hansfield",Dublin 15,Dublin,303964.0,No,Yes,New Dwelling house /Apartment,None,2.0,2021.0
2014-07-23 00:00:00,"Coolteen, Fort Mary Park, North Circular Road",,Limerick,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2014.0
2018-06-03 00:00:00,"67 ASSUMPTION PARK, ROSCREA, TIPPERARY",,Tipperary,78000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2018.0
2018-02-05 00:00:00,"9 Shackleton Drive, Shackleton Park, Lucan",,Dublin,295705.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2.0,2018.0
2020-05-22 00:00:00,"64 THE SQUARE, RATHMULLAN ROAD, RIVERBANK",,Louth,152000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2020.0
2021-10-20 00:00:00,"THE HOLLOW, TIBRADDEN RD, ROCKBROOK",Dublin 16,Dublin,1200000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0
2010-12-11 00:00:00,"11 The Close, College Wood Park, Clane",,Kildare,290000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2010.0
